time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20230105:1730,0.0,0.0,0.0,25.43,1.66,0.0,Kalutara,6.5831,79.9593
20230105:1830,0.0,0.0,0.0,25.21,2.0,0.0,Kalutara,6.5831,79.9593
20230105:1930,0.0,0.0,0.0,25.25,1.66,0.0,Kalutara,6.5831,79.9593
20230105:2030,0.0,0.0,0.0,24.89,1.52,0.0,Kalutara,6.5831,79.9593
20230105:2130,0.0,0.0,0.0,24.67,1.66,0.0,Kalutara,6.5831,79.9593
20230105:2230,0.0,0.0,0.0,24.46,1.59,0.0,Kalutara,6.5831,79.9593
20230105:2330,0.0,0.0,0.0,24.26,1.66,0.0,Kalutara,6.5831,79.9593
20230106:0030,0.0,0.0,-6.14,24.19,1.59,0.0,Kalutara,6.5831,79.9593
20230106:0130,58.79,106.4,7.6,23.96,1.17,0.0,Kalutara,6.5831,79.9593
20230106:0230,217.75,293.77,21.06,24.79,0.83,0.0,Kalutara,6.5831,79.9593
20230106:0330,309.39,402.65,33.98,25.77,0.76,0.0,Kalutara,6.5831,79.9593
20230106:0430,473.64,624.66,45.85,26.39,0.55,0.0,Kalutara,6.5831,79.9593
20230106:0530,549.35,732.02,55.51,27.16,0.83,0.0,Kalutara,6.5831,79.9593
