time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20230320:0930,484.54,624.11,48.56,29.02,4.0,0.0,Jaffna,9.66845,80.00742
20230320:1030,355.15,461.88,33.96,28.26,3.31,0.0,Jaffna,9.66845,80.00742
20230320:1130,142.66,206.26,19.23,28.47,3.86,0.0,Jaffna,9.66845,80.00742
20230320:1230,10.32,35.96,4.45,28.38,4.62,0.0,Jaffna,9.66845,80.00742
20230320:1330,0.0,0.0,0.0,28.56,5.1,0.0,Jaffna,9.66845,80.00742
20230320:1430,0.0,0.0,0.0,28.42,5.38,0.0,Jaffna,9.66845,80.00742
20230320:1530,0.0,0.0,0.0,28.27,5.45,0.0,Jaffna,9.66845,80.00742
20230320:1630,0.0,0.0,0.0,28.39,5.17,0.0,Jaffna,9.66845,80.00742
20230320:1730,0.0,0.0,0.0,28.32,5.24,0.0,Jaffna,9.66845,80.00742
20230320:1830,0.0,0.0,0.0,28.05,5.45,0.0,Jaffna,9.66845,80.00742
20230320:1930,0.0,0.0,0.0,27.92,5.72,0.0,Jaffna,9.66845,80.00742
20230320:2030,0.0,0.0,0.0,27.69,5.45,0.0,Jaffna,9.66845,80.00742
20230320:2130,0.0,0.0,0.0,27.64,5.1,0.0,Jaffna,9.66845,80.00742
20230320:2230,0.0,0.0,0.0,26.62,4.41,0.0,Jaffna,9.66845,80.00742
20230320:2330,0.0,0.0,0.0,26.87,3.59,0.0,Jaffna,9.66845,80.00742
20230321:0030,0.0,0.0,-4.36,27.06,3.93,0.0,Jaffna,9.66845,80.00742
20230321:0130,61.88,109.44,10.42,27.22,4.0,0.0,Jaffna,9.66845,80.00742
20230321:0230,245.24,327.57,25.19,27.57,4.28,0.0,Jaffna,9.66845,80.00742
20230321:0330,398.95,512.67,39.89,27.63,4.0,0.0,Jaffna,9.66845,80.00742
20230321:0430,469.39,606.77,54.43,27.88,3.38,0.0,Jaffna,9.66845,80.00742
20230321:0530,613.6,811.29,68.46,28.76,2.97,0.0,Jaffna,9.66845,80.00742
20230321:0630,664.31,895.57,79.58,29.21,2.28,0.0,Jaffna,9.66845,80.00742
20230321:0730,649.43,877.98,75.9,29.34,1.93,0.0,Jaffna,9.66845,80.00742
20230321:0830,622.65,840.09,62.9,29.68,1.93,0.0,Jaffna,9.66845,80.00742
20230321:0930,467.11,616.48,48.59,29.74,1.93,0.0,Jaffna,9.66845,80.00742
20230321:1030,213.12,286.9,33.96,29.52,1.66,0.0,Jaffna,9.66845,80.00742
20230321:1130,55.75,89.87,19.22,29.73,1.66,0.0,Jaffna,9.66845,80.00742
20230321:1230,5.33,17.71,4.45,28.43,2.69,0.0,Jaffna,9.66845,80.00742
20230321:1330,0.0,0.0,0.0,28.46,3.38,0.0,Jaffna,9.66845,80.00742
20230321:1430,0.0,0.0,0.0,28.04,4.21,0.0,Jaffna,9.66845,80.00742
20230321:1530,0.0,0.0,0.0,27.91,4.41,0.0,Jaffna,9.66845,80.00742
